-0.2997546	0.16784276	0.07360657	0.4508132	-0.12546684	-0.12673938	0.3899111	0.14454699	0.037217736	-0.19593175	0.39687377	-0.8982465	0.1541108	0.24674019	-0.6019381
-0.068370804	-0.01639652	-0.40122703	0.58571416	-0.49603835	-0.46415505	-0.26191488	0.6701693	-0.02121867	-0.7349338	0.5716312	-0.8750329	0.442882	0.2747894	-0.7451197
-0.54823387	0.3472458	0.1677323	-0.44865412	0.7543608	0.394399	0.1869306	-0.7624152	-0.7696006	0.50085527	-0.62738395	0.5599089	-0.1671651	-0.1453483	0.40491503
0.40474713	0.67463154	-0.034071982	-0.18949908	-0.6029577	-0.45005256	-0.40838093	0.4700906	0.071049675	-0.53718436	0.51226544	-0.86087537	0.15093529	0.6352683	-0.8815513
0.13618325	-0.08069933	0.07284436	0.41353574	-0.16140154	0.07758639	-0.27830425	0.12587318	0.08309171	-0.39804605	0.21551998	-0.06957944	0.33162272	-0.3808911	-0.10279157
0.055053648	-0.31865272	-0.25526354	0.46630004	0.21139048	0.16161633	-0.32745343	-0.043306943	0.41261673	0.18657997	0.422641	-0.68229634	0.20759442	0.075740285	-0.27912426
-0.19505398	-0.4812453	0.20305045	0.082537755	-0.12136894	0.046904076	-0.19701174	0.42578554	-0.07258098	0.113951184	0.11347211	-0.53667027	0.7962145	-0.06397966	-0.25936967
0.28605422	-0.20451555	-0.33624285	0.20246196	-0.48016608	-0.041609615	0.21674375	0.36927336	0.5543742	0.315217	0.4066476	0.13051176	0.3009593	-0.62530684	0.19430357
-0.15511927	-0.25066164	0.028154071	-0.09150917	-0.089337714	0.28424466	0.17158677	-0.52569133	-0.07300901	0.34918433	-0.069277935	0.2208683	-0.042942178	0.39664063	0.34564158
0.22303496	0.1988609	0.09179626	0.60733116	-0.14649831	-0.23593678	-0.5948372	0.4722066	-0.09097957	0.008677063	0.345047	-0.70113206	0.55404824	-0.20468366	-0.42687646
0.2622587	-0.13734701	0.0335858	0.49835446	-0.28836358	0.11457725	0.2222008	-0.08805647	0.0192297	-0.42051822	0.50520474	-0.6286415	0.36726075	0.17559266	-0.10962201
0.46645746	-0.14281173	0.1614736	0.49552557	0.19383138	-0.10436503	-0.2641674	-0.26300964	-0.19342978	0.17995436	-0.38298598	0.0076659466	0.18089207	0.7522118	-0.3414539
0.04509014	-0.19013445	-0.5335127	0.13510731	0.21753472	0.27672303	0.06111234	0.07013421	0.5313647	-0.45226526	0.6915325	-0.3966377	0.31243432	-0.20132825	-0.4615118
0.33218852	-0.06666125	-0.07005619	-0.38826922	0.34693316	-0.11589981	0.20275064	0.3301306	0.28336853	-0.022901691	0.29124635	0.02830519	0.15077224	-0.27088195	0.32040727
0.04245755	-0.18862286	0.22349352	0.4087584	0.03620852	-0.18482022	-0.1774341	0.31591097	0.22335382	-0.26999134	0.6625111	-0.43074286	0.45472345	0.33650282	-0.79358536
0.08291202	-0.0011037881	-0.14300214	0.15364659	-0.08843046	0.00029844095	-0.1540936	0.32099673	-0.10279712	0.09013805	0.46740955	-0.26053584	0.32145348	0.32346818	-0.36919296
-0.43488625	-0.080087505	-0.5110635	0.18073118	-0.3305646	-0.5317448	-0.13468227	0.07949556	-0.13447839	-0.23434691	0.10295396	-0.5621371	-0.58730185	-0.040524986	0.13246764
-0.12716979	-0.13852368	-0.43568948	0.7552901	-0.8028147	-0.48920795	-0.5009918	0.626151	-0.09919809	-0.4250353	0.19276191	-0.6880123	0.3198014	0.25388217	-0.36814442
0.28830412	-0.42984673	0.1928449	0.49393246	-0.067224815	-0.08346665	-0.14656408	0.11562126	-0.024900544	-0.08731007	0.2536508	-0.61999565	0.9630791	0.27949926	-0.41444206
-0.7058833	0.12755664	-0.5277277	0.1485914	0.46086505	-0.33291838	-0.42448375	0.08135926	-0.12006927	0.003709668	0.08845612	-0.2185816	-0.5170284	0.46729589	-0.036312632
0.20479172	0.12820345	0.018349119	0.7339609	-0.6085394	-0.53185064	0.06664412	0.49895763	-0.06275444	0.047005948	0.057440493	-0.81654286	0.4948116	0.67527825	-0.6792889
0.21039663	-0.17287628	0.1458584	0.19196944	-0.07314146	-0.09000062	-0.5279154	0.050220456	-0.06460092	0.34060967	0.025488703	0.013080128	0.039958674	0.18018445	0.29053506
0.14613271	0.34827992	-0.23811424	0.39529502	-0.89296013	-0.9880743	-0.3103972	0.57449657	0.23934719	-0.33087748	0.35306436	-0.40766165	0.14390902	0.29641446	-0.47358727
0.3692983	-0.1793676	-0.3174689	0.8479578	-0.57378966	-0.56997955	0.1183407	0.40988854	0.11644137	-0.41125458	0.4409491	-0.6797394	0.66636235	0.4241243	-0.7558124
0.13463375	0.31196558	-0.22317867	0.55443996	-0.6772348	-0.24246193	-0.046699345	0.6274037	0.13912831	-0.58789694	0.29592466	-0.8866989	0.31670728	0.40370753	-0.65825796
-0.077979274	0.057715937	0.08364093	0.1994325	-0.012952659	0.27063292	0.12557626	-0.6258857	-0.071108	0.36956185	-0.20185944	-0.11307311	0.06069324	0.48745686	0.38502377
-0.082447425	-0.041353315	-0.51201576	0.9242117	-0.76737046	-0.38654947	-0.37931213	0.5459625	-0.1184867	-0.2660706	0.2346063	-0.8384977	0.6337828	0.15893301	-0.5934873
-0.32992956	-0.4053891	0.10734737	0.1685655	0.21293858	0.21411075	-0.32090685	0.011889846	0.00087343913	-0.0062137237	0.41442502	-0.29025137	0.25442964	-0.3210058	-0.067077614
-0.07626114	-0.08084149	0.35242465	-0.016434671	-0.12346922	-0.4371383	-0.060445487	-0.095963605	0.3336253	-0.27501768	0.15382601	-0.48503068	0.022169014	0.32819068	-0.34723705
0.44278345	0.12756659	-0.16810732	-0.33893928	0.4613516	0.011068994	-0.16109447	0.11270126	0.2461734	0.1121526	0.49477023	-0.27190983	-0.32651678	-0.1865729	-0.08407492
0.24980879	0.37280586	-0.055643193	0.1072478	-0.44828862	-0.17528777	0.15293327	0.27569723	0.11267822	-0.59308565	0.36422345	-0.89614373	0.11050967	0.14359508	-0.54478556
-0.1965444	-0.2592334	-0.0857224	-0.08961303	-0.025983965	0.19844349	-0.1348967	0.31705096	-0.3230572	-0.18471248	0.19064294	-0.23225765	0.37496224	-0.4789402	-0.19171892
0.09203027	-0.44063556	-0.011228733	0.55040747	-0.554941	-0.36013657	-0.22419204	0.4270161	0.19525275	-0.19450366	0.06128214	-0.07409116	0.41382656	0.45341653	-0.3409957
-0.38766003	0.56593394	0.6825879	-0.8527446	0.49602333	0.6157678	0.95655	-0.5707029	-0.33086708	0.501545	0.038655214	0.8853248	-0.9436819	-0.44928744	1.0333753
-0.23643781	-0.63316894	0.18928625	-0.12408198	0.09542205	0.27165416	-0.26947707	-0.51054335	0.2837795	0.0144793615	-0.24856889	0.20884728	-0.05929191	-0.16015841	0.28514093
0.8928619	0.086610965	-0.29314685	0.2019738	-0.41328353	0.04005494	-0.35129344	-0.05823986	0.13824391	-0.36546016	0.5861412	-0.6921127	0.30875748	-0.07378941	-0.46066147
0.02490004	0.31931406	0.03681662	0.22635086	-0.37862626	-0.4015808	-0.4343729	0.2767242	-0.02017139	0.16332744	-0.14545004	-0.5259092	0.4844761	-0.22322848	-0.33566454
-0.40876326	-0.15971625	-0.4945977	0.2991808	-0.008210052	-0.492427	0.25350896	-0.16016509	0.5162768	-0.5632509	0.2008769	-0.17156751	-0.11149753	0.08491483	0.06492968
0.19660322	-0.27138603	-0.029386591	0.28715527	-0.38985792	-0.10824422	-0.084852286	0.0325296	-0.034055475	-0.6498671	0.59763336	-0.80653304	0.26657143	0.20249735	-0.6735541
-0.3904087	-0.469423	-0.062421255	-0.26787153	0.26203772	0.42724428	-0.055897493	-0.4464842	-0.38372678	0.35977033	-0.27452934	0.5321105	-0.069474295	0.37718415	0.35860598
-0.19650425	-0.17322725	0.100936405	-0.118389964	-0.11520467	-0.40385112	-0.03536579	-0.42504185	0.14071974	0.09322152	0.06509115	0.045888726	-0.29960835	-0.060152996	0.1965648
0.6085977	-0.039497543	0.006453681	0.39351755	-0.18089224	-0.3134794	0.06574832	0.25247028	-0.017337857	-0.23652929	0.49968737	-0.63189924	0.61847496	0.21347144	-0.31567502
0.32113636	-0.17752899	-0.23069343	0.57894874	-0.23136868	-0.10358852	-0.10766284	0.25851747	-0.016912084	-0.059650254	0.28246158	-0.2864478	0.21975629	-0.1254157	-0.61408705
-0.59773135	-0.037461806	-0.06671925	-0.37823436	0.33383107	0.643408	0.0054534893	-0.6958208	-0.083470955	0.35823315	-0.50319135	0.41594103	-0.29246798	0.24622269	0.2592763
-0.27741554	0.30648685	-0.4455897	0.40522903	-0.4721007	-0.72879	-0.14609605	0.33868167	-0.112189315	-0.17911236	0.29792824	-0.22074069	0.23392583	-0.25410908	-0.4986771
0.2191409	-0.16473895	-0.6753101	-0.10142001	-0.093129046	0.15027395	-0.2634344	0.2100404	0.14489096	-0.17494543	0.06216339	-0.21736749	-0.16995552	0.023847248	-0.033091698
0.28169623	-0.12912676	-0.3590779	0.2869393	-0.05277549	0.024621965	-0.22649178	0.2540854	-0.17112102	0.07237647	0.39750436	-0.7546326	0.27598646	-0.21297055	-0.20487073
-0.1288531	-0.57932377	-0.035611577	0.18945067	0.30737865	-0.027321983	0.03697138	-0.0020988206	-0.06938583	-0.16121559	0.22388804	-0.4614376	-0.05317929	-0.30588847	-0.16853964
-0.40214214	0.18897729	0.29409143	-0.56529874	0.38778862	0.47791508	0.043512046	-0.5706545	-0.6463947	0.64076644	-0.27288443	0.24836613	-0.59222203	-0.059378363	0.8238421
-0.46853435	0.18281968	-0.086072266	0.36022204	-0.16250016	-0.3295161	-0.33800468	0.50581485	-0.006558423	-0.33117664	0.3104507	-0.4975534	0.29495043	0.10552332	-0.4777172
-0.39024642	0.13407293	0.23963983	-0.05282573	0.17588104	0.3568648	-0.25093302	-0.18887626	-0.19557734	0.22659713	-0.25312358	0.16076717	-0.051351707	0.47094527	0.07500056
-0.7701723	0.11164067	0.13429834	-0.8474665	0.28391463	0.3924243	0.15147549	-0.67942816	-0.18737857	0.361898	-0.21012484	0.26095295	-0.83562523	-0.15062341	0.7848428
-0.34896204	-0.12900619	-0.10166279	-0.32777718	-0.11456516	0.53912365	-0.65937173	-0.36901337	0.2002146	0.49590263	-0.31315854	0.42313522	-0.20017187	-0.23539665	0.38335449
-0.1304445	-0.387417	0.17768984	0.70253414	-0.06140813	-0.001837783	0.04922267	-0.04860421	-0.29515767	-0.22169958	0.42330945	-0.33079237	0.41748622	-0.02830544	-0.15397887
0.064517	-0.39500773	-0.29263654	0.36796874	0.060837783	0.21346924	0.29520088	0.34834167	0.1904091	0.033765122	0.5796613	-0.017483426	0.35038736	0.13231616	-0.010483057
-0.48146573	0.31414643	0.13276665	-0.71131796	0.16524956	0.28332344	0.23848039	-0.7208006	-0.19791049	0.39858422	-0.358984	0.27731395	-0.7534095	-0.2514232	0.6098217
0.2549765	-0.08615072	0.0030994113	0.1171372	0.012900166	-0.05453537	-0.4366368	-0.19894749	0.060281772	-0.07000989	0.08279426	-0.46890172	0.246049	0.16501774	-0.4223819
0.0045202314	0.06709713	-0.57439625	0.29685074	-0.12424232	0.10695928	-0.253971	0.3404452	0.31651634	-0.17189379	0.23730163	-0.25746614	0.114626974	-0.07000558	-0.6624634
0.401199	-0.049035992	-0.20663118	0.39927688	-0.243255	-0.12047083	-0.52927643	0.5623526	0.35038528	-0.12044015	0.016658898	-0.47447315	0.28107193	0.26258332	-0.3812383
0.33778718	-0.050432485	-0.114805765	0.17358987	-0.19010629	-0.04530582	0.24163316	0.0184192	0.13678367	-0.19055551	0.36737922	-0.22423908	-0.08215935	-0.04010296	-0.01573403
0.014151343	0.24576506	0.14910446	-0.035293452	-0.12906963	0.1849766	-0.053855993	-0.030759022	0.38808423	-0.36978668	0.31903997	-0.10222486	-0.009020733	-0.18797243	0.23185395
0.06280201	-0.111433	-0.1279286	0.50609195	0.018321589	-0.08058633	-0.41965342	0.04990023	0.13511406	0.21434672	0.122121185	-0.18332908	0.06440843	-0.1678266	-0.20125702
0.15802518	0.024330802	-0.2561825	0.35384294	-0.20373622	-0.18025373	0.2054836	0.10850794	0.08519594	0.056986354	0.4992614	-0.48629412	0.33386844	0.09884897	0.022322211
-0.110952824	0.22112206	-0.35875437	0.02903009	-0.34427074	0.08509849	-0.5218446	0.11918219	0.30142042	0.22139643	-0.16401525	0.05858732	0.27009517	-0.01250979	-0.007843656
0.22323287	-0.15678596	-0.18108492	0.020510927	0.22166674	0.014587207	0.31166676	0.11205265	-0.21037719	0.35256013	0.24428694	-0.49514875	0.11973028	-0.26993138	-0.113809906
0.18167497	-0.24350514	-0.18581994	0.3144234	-0.7723621	-0.24636137	-0.34411862	0.23990814	0.50502646	-0.53008074	0.6723946	-0.77714026	0.44705728	0.18069217	-0.05819652
0.16470896	-0.046901286	0.15034482	0.042843092	0.038187835	-0.32147288	-0.18206924	0.18294431	-0.1744645	-0.45373073	0.073900476	-0.42933357	0.056707677	0.4918654	-0.3923488
-0.1889977	-0.42026097	-0.16708207	0.046242163	0.10293435	0.42413467	0.05327153	0.12782465	0.10800826	0.08270198	0.020698689	-0.096172	0.3793469	0.07494258	-0.37353817
-0.035516236	0.07521663	0.23009619	-0.22041267	0.3168715	-0.028999446	0.04596498	-0.23167834	0.121013895	-0.034625944	-0.23254505	0.004856528	-0.24265386	0.61237484	-0.30974188
-0.15216325	-0.3452628	-0.6596665	0.4392691	-0.22240661	0.07638596	-0.001563316	-0.17101544	0.26542947	-0.19878145	0.49979857	-0.5872907	0.44451138	0.09165467	-0.08360328
0.2489088	-0.17282513	-0.24597196	0.2680651	-0.29708388	-0.26433745	-0.0148970075	-0.049697027	0.084307574	0.070821024	0.35580167	0.08174968	0.10408379	-0.23056492	-0.040919613
0.14109637	0.08829386	-0.062196102	0.2859654	-0.1568003	0.054481123	-0.1812136	0.31685835	0.109236486	-0.2528369	0.6519276	-0.308559	-0.425902	-0.35488167	-0.5276386
-0.123482525	-0.14092281	-0.081655174	-0.38232797	-0.030936742	0.04571733	0.22384511	-0.84995735	0.14540678	0.55411464	-0.3666471	0.25550315	-0.39023474	0.14328404	0.7931848
-0.3330185	-0.33977997	-0.21393657	0.24177906	0.5768899	0.1904971	0.43693984	-0.17465803	0.13432713	0.29560855	0.31780982	-0.3164779	-0.14189996	0.021332053	0.19349286
-0.13357975	0.17899585	-0.510318	-0.3401589	0.19569512	-0.081852496	-0.069932066	0.30212703	0.019994725	0.13225798	0.13310187	0.37261492	-0.6265727	-0.40197295	0.35356498
0.067047894	-0.26983994	-0.5461603	0.43764797	-0.35527188	-0.39223212	-0.30268005	0.43493962	0.42860633	0.20886016	0.45113418	-0.21351196	0.2510866	-0.51791817	-0.070723414
0.19063525	-0.025828179	-0.11183973	0.040157173	-0.3517515	-0.54126066	-0.41108587	0.59244275	0.24619024	-0.57735723	0.23025301	-0.5006937	-0.24829945	0.1424638	-0.46063727
-0.40794712	0.09268743	-0.06891339	-0.56193596	0.19157271	0.29216996	-0.19158359	0.26487178	-0.0056513064	-0.031909104	0.35060927	0.6009946	-0.29849568	-0.26454464	0.28022972
0.23040356	-0.22460714	-0.25723782	0.14930587	-0.2414007	-0.22460262	0.049049754	0.18996516	-0.14451607	0.0834503	0.21763979	-0.041446205	-0.13598293	0.03793912	-0.12760837
0.40578687	-0.29431567	0.20923503	0.085732155	-0.51998276	0.1273502	0.16288714	-0.095060974	-0.14423306	-0.34408382	0.3220613	-0.63161784	-0.08262203	0.16770917	-0.39138833
0.10067437	0.024600752	-0.40521604	0.0359278	-0.3252131	-0.36726084	-0.39194828	0.19761875	0.26517525	-0.034100205	0.3810287	-0.5007556	-0.35320166	0.07163407	-0.13559851
0.29341495	-0.19768266	-0.079546794	0.10446246	-0.23190852	0.16153303	0.06040819	-0.15827577	0.53103	0.27358115	0.57621866	-0.64830244	-0.23716882	-0.26281062	-0.2196481
0.2807959	-0.15623838	-0.38566494	0.303117	-0.0691279	-0.19650465	-0.31543478	0.4417875	0.49932325	-0.36911106	0.27696067	0.31748945	0.22812584	-0.10845013	-0.28685576
-0.02495236	-0.3720323	-0.10822655	0.34930798	0.55298644	0.52035093	0.018962784	-0.32753384	-0.17738625	0.17263992	-0.21682431	-0.276712	-0.06534598	-0.1282069	0.007981661
-0.15126991	-0.055081867	0.09927365	0.6191413	-0.28281805	-0.24667951	-0.30021995	0.19714351	-0.38150808	-0.4744452	0.15805063	-0.7092883	0.5822885	0.7319531	-0.9341883
0.06261261	-0.5135572	0.32678023	-0.062488068	-0.25480765	0.26448348	0.060261164	-0.26574862	0.2832531	-0.11369111	0.12848864	-0.16301233	-0.35726175	0.038233165	-0.07577397
-0.37337494	-0.24432696	0.11873629	0.44409466	-0.2258972	-0.13187289	0.112089984	-0.025762185	-0.30128288	-0.46768764	0.29955146	-0.63919955	0.38771427	0.5312175	-0.7794379
-0.6041701	0.004951662	-0.25551823	-0.5774457	0.4354147	-0.015107217	0.19522852	-0.082444996	0.047517296	-0.02797561	0.2758281	-0.12948547	-0.33971685	-0.2534184	0.147081
0.01568362	-0.081413984	-0.087563306	0.4334528	-0.31739506	-0.28391087	-0.21493414	0.4925363	-0.047905397	-0.39748922	0.44423634	-0.55123967	0.48154235	0.4434663	-0.41302407
-0.07515588	0.121345654	-0.09799741	-0.017531969	0.20070179	0.13021587	-0.3396888	0.28771427	0.19330667	0.083780594	0.03571769	-0.3760056	0.016533233	0.16413923	-0.39611554
-0.2609631	-0.05474429	0.11487837	-0.2773464	0.49317813	0.2682308	-0.25257602	-0.07893485	-0.5559911	0.052001566	-0.27771097	0.11771557	-0.32412985	-0.1998861	-0.110668585
-0.28601778	-0.32064894	-0.16644228	0.5594619	-0.062325466	0.26479313	-0.32127574	0.24564698	0.94342554	-0.13479301	0.19404006	-0.21669336	0.3039804	0.15705359	-0.1561748
0.20862293	-0.42255962	-0.039111897	0.48298082	-0.4409443	-0.10927311	-0.60561603	0.18483965	0.09470201	-0.19480681	0.00550425	-0.23479135	0.53334796	0.14443727	-0.32824817
0.35103825	-0.36131442	-0.36580133	0.121854775	0.17054586	0.33837324	0.073118344	-0.11472129	-0.08167078	-0.330612	0.61445343	-0.24426004	0.34545192	-0.3831768	-0.5614726
0.19714451	0.35673675	-0.34937066	-0.08239247	-0.2639052	-0.49364552	0.024117572	-0.058209006	0.02003432	0.29026031	-0.1742437	-0.25241283	0.13960227	-0.032436796	-0.08447961
-0.3388066	-0.06460332	0.6210957	-0.39017394	0.21087694	0.822732	0.34415227	-0.36678314	-0.1877677	0.41498268	-0.19079891	0.48349637	-0.22332256	-0.32635742	0.45963305
-0.18745062	-0.17187928	0.06380797	0.12833552	-0.5705335	-0.29537904	0.14759178	0.28823233	-0.15342453	-0.18463993	0.051231295	-0.28441396	0.22555391	-0.24092656	0.15369557
